Postcode,Postcode Status,LSOA Code,LSOA Name,Index of Multiple Deprivation Rank,Index of Multiple Deprivation Decile,Income Rank,Income Decile,Income Score,Employment Rank,Employment Decile,Employment Score,Education and Skills Rank,Education and Skills Decile,Health and Disability Rank,Health and Disability Decile,Crime Rank,Crime Decile,Barriers to Housing & Services Rank,Barriers to Housing & Services Decile,Living Environment Rank,Living Environment Decile,IDACI Rank,IDACI Decile,IDACI Score,IDAOPI Rank,IDAOPI Decile,IDAOPI Score
NW10 0ES,Live,E01000627,Brent 014E E01000627,4522,2,6694,3,0.2,8651,3,0.129,8998,3,18162,6,2009,1,99,1,4074,2,6200,2,0.263,8631,3,0.22
NW10 0ET,Live,E01000627,Brent 014E E01000627,4522,2,6694,3,0.2,8651,3,0.129,8998,3,18162,6,2009,1,99,1,4074,2,6200,2,0.263,8631,3,0.22
NW10 0EU,Live,E01000627,Brent 014E E01000627,4522,2,6694,3,0.2,8651,3,0.129,8998,3,18162,6,2009,1,99,1,4074,2,6200,2,0.263,8631,3,0.22
NW10 0EW,Live,E01000626,Brent 010E E01000626,3361,2,3122,1,0.273,5207,2,0.167,8676,3,12480,4,2771,1,76,1,13902,5,5188,2,0.283,1623,1,0.413
NW10 0EX,Live,E01000627,Brent 014E E01000627,4522,2,6694,3,0.2,8651,3,0.129,8998,3,18162,6,2009,1,99,1,4074,2,6200,2,0.263,8631,3,0.22
NW10 0EY,Live,E01000622,Brent 010D E01000622,7963,3,11502,4,0.14,16605,6,0.079,12160,4,20292,7,3821,2,16,1,6850,3,11904,4,0.175,5072,2,0.29
NW10 0EZ,Terminated,E01000622,Brent 010D E01000622,7963,3,11502,4,0.14,16605,6,0.079,12160,4,20292,7,3821,2,16,1,6850,3,11904,4,0.175,5072,2,0.29
NW10 0HA,Live,E01000622,Brent 010D E01000622,7963,3,11502,4,0.14,16605,6,0.079,12160,4,20292,7,3821,2,16,1,6850,3,11904,4,0.175,5072,2,0.29
NW10 0HB,Live,E01000622,Brent 010D E01000622,7963,3,11502,4,0.14,16605,6,0.079,12160,4,20292,7,3821,2,16,1,6850,3,11904,4,0.175,5072,2,0.29
NW10 0HD,Live,E01000622,Brent 010D E01000622,7963,3,11502,4,0.14,16605,6,0.079,12160,4,20292,7,3821,2,16,1,6850,3,11904,4,0.175,5072,2,0.29
NW10 0HE,Live,E01000627,Brent 014E E01000627,4522,2,6694,3,0.2,8651,3,0.129,8998,3,18162,6,2009,1,99,1,4074,2,6200,2,0.263,8631,3,0.22
NW10 0HF,Terminated,E01000601,Brent 021B E01000601,1192,1,906,1,0.358,2016,1,0.226,6342,2,6133,2,1193,1,62,1,15087,5,1302,1,0.409,1790,1,0.404
NW10 0HG,Terminated,E01000601,Brent 021B E01000601,1192,1,906,1,0.358,2016,1,0.226,6342,2,6133,2,1193,1,62,1,15087,5,1302,1,0.409,1790,1,0.404
NW10 0HH,Terminated,E01000601,Brent 021B E01000601,1192,1,906,1,0.358,2016,1,0.226,6342,2,6133,2,1193,1,62,1,15087,5,1302,1,0.409,1790,1,0.404
NW10 0HJ,Live,E01000601,Brent 021B E01000601,1192,1,906,1,0.358,2016,1,0.226,6342,2,6133,2,1193,1,62,1,15087,5,1302,1,0.409,1790,1,0.404
NW10 0HP,Live,E01000627,Brent 014E E01000627,4522,2,6694,3,0.2,8651,3,0.129,8998,3,18162,6,2009,1,99,1,4074,2,6200,2,0.263,8631,3,0.22
NW10 0HQ,Live,E01000630,Brent 026E E01000630,8671,3,10098,4,0.154,11344,4,0.108,15675,5,21993,7,6115,2,184,1,13633,5,13378,5,0.157,3096,1,0.347
NW10 0HR,Terminated,E01000604,Brent 021E E01000604,3443,2,2555,1,0.289,4079,2,0.184,10919,4,14436,5,6886,3,1,1,13097,4,4899,2,0.289,1209,1,0.44
NW10 0HS,Live,E01000627,Brent 014E E01000627,4522,2,6694,3,0.2,8651,3,0.129,8998,3,18162,6,2009,1,99,1,4074,2,6200,2,0.263,8631,3,0.22
NW10 0HT,Terminated,E01000601,Brent 021B E01000601,1192,1,906,1,0.358,2016,1,0.226,6342,2,6133,2,1193,1,62,1,15087,5,1302,1,0.409,1790,1,0.404
NW10 0HU,Terminated,E01000627,Brent 014E E01000627,4522,2,6694,3,0.2,8651,3,0.129,8998,3,18162,6,2009,1,99,1,4074,2,6200,2,0.263,8631,3,0.22
NW10 0HW,Terminated,E01000627,Brent 014E E01000627,4522,2,6694,3,0.2,8651,3,0.129,8998,3,18162,6,2009,1,99,1,4074,2,6200,2,0.263,8631,3,0.22
NW10 0HY,Live,E01000628,Brent 014F E01000628,6391,2,7808,3,0.183,9574,3,0.121,12343,4,16366,5,5444,2,464,1,5562,2,11134,4,0.185,5856,2,0.272
NW10 0HZ,Live,E01000601,Brent 021B E01000601,1192,1,906,1,0.358,2016,1,0.226,6342,2,6133,2,1193,1,62,1,15087,5,1302,1,0.409,1790,1,0.404
NW10 0JA,Live,E01000628,Brent 014F E01000628,6391,2,7808,3,0.183,9574,3,0.121,12343,4,16366,5,5444,2,464,1,5562,2,11134,4,0.185,5856,2,0.272
NW10 0JB,Terminated,E01000601,Brent 021B E01000601,1192,1,906,1,0.358,2016,1,0.226,6342,2,6133,2,1193,1,62,1,15087,5,1302,1,0.409,1790,1,0.404
NW10 0JD,Live,E01000601,Brent 021B E01000601,1192,1,906,1,0.358,2016,1,0.226,6342,2,6133,2,1193,1,62,1,15087,5,1302,1,0.409,1790,1,0.404
NW10 0JE,Live,E01000601,Brent 021B E01000601,1192,1,906,1,0.358,2016,1,0.226,6342,2,6133,2,1193,1,62,1,15087,5,1302,1,0.409,1790,1,0.404
NW10 0JF,Live,E01000601,Brent 021B E01000601,1192,1,906,1,0.358,2016,1,0.226,6342,2,6133,2,1193,1,62,1,15087,5,1302,1,0.409,1790,1,0.404
NW10 0JG,Terminated,E01000601,Brent 021B E01000601,1192,1,906,1,0.358,2016,1,0.226,6342,2,6133,2,1193,1,62,1,15087,5,1302,1,0.409,1790,1,0.404
NW10 0JH,Terminated,E01000601,Brent 021B E01000601,1192,1,906,1,0.358,2016,1,0.226,6342,2,6133,2,1193,1,62,1,15087,5,1302,1,0.409,1790,1,0.404
NW10 0JJ,Live,E01000601,Brent 021B E01000601,1192,1,906,1,0.358,2016,1,0.226,6342,2,6133,2,1193,1,62,1,15087,5,1302,1,0.409,1790,1,0.404
NW10 0JL,Terminated,E01000603,Brent 021D E01000603,4557,2,3205,1,0.27,5067,2,0.169,11375,4,20131,7,9873,4,181,1,9908,4,4026,2,0.309,4217,2,0.312
NW10 0JN,Live,E01000601,Brent 021B E01000601,1192,1,906,1,0.358,2016,1,0.226,6342,2,6133,2,1193,1,62,1,15087,5,1302,1,0.409,1790,1,0.404
NW10 0JP,Terminated,E01000601,Brent 021B E01000601,1192,1,906,1,0.358,2016,1,0.226,6342,2,6133,2,1193,1,62,1,15087,5,1302,1,0.409,1790,1,0.404
NW10 0JQ,Live,E01000601,Brent 021B E01000601,1192,1,906,1,0.358,2016,1,0.226,6342,2,6133,2,1193,1,62,1,15087,5,1302,1,0.409,1790,1,0.404
NW10 0JR,Live,E01000603,Brent 021D E01000603,4557,2,3205,1,0.27,5067,2,0.169,11375,4,20131,7,9873,4,181,1,9908,4,4026,2,0.309,4217,2,0.312
NW10 0JS,Live,E01000603,Brent 021D E01000603,4557,2,3205,1,0.27,5067,2,0.169,11375,4,20131,7,9873,4,181,1,9908,4,4026,2,0.309,4217,2,0.312
NW10 0JT,Live,E01000603,Brent 021D E01000603,4557,2,3205,1,0.27,5067,2,0.169,11375,4,20131,7,9873,4,181,1,9908,4,4026,2,0.309,4217,2,0.312
NW10 0JU,Live,E01000602,Brent 021C E01000602,4335,2,3903,2,0.253,4577,2,0.176,11274,4,20883,7,5430,2,3,1,14105,5,5509,2,0.276,5382,2,0.282
NW10 0JW,Terminated,E01000601,Brent 021B E01000601,1192,1,906,1,0.358,2016,1,0.226,6342,2,6133,2,1193,1,62,1,15087,5,1302,1,0.409,1790,1,0.404
NW10 0JX,Live,E01000602,Brent 021C E01000602,4335,2,3903,2,0.253,4577,2,0.176,11274,4,20883,7,5430,2,3,1,14105,5,5509,2,0.276,5382,2,0.282
NW10 0JY,Live,E01000596,Brent 021A E01000596,2747,1,3083,1,0.274,3934,2,0.186,6889,3,15057,5,3174,1,19,1,6583,3,4873,2,0.29,1891,1,0.399
NW10 0JZ,Terminated,E01000602,Brent 021C E01000602,4335,2,3903,2,0.253,4577,2,0.176,11274,4,20883,7,5430,2,3,1,14105,5,5509,2,0.276,5382,2,0.282
NW10 0LA,Live,E01000602,Brent 021C E01000602,4335,2,3903,2,0.253,4577,2,0.176,11274,4,20883,7,5430,2,3,1,14105,5,5509,2,0.276,5382,2,0.282
NW10 0LB,Terminated,E01000596,Brent 021A E01000596,2747,1,3083,1,0.274,3934,2,0.186,6889,3,15057,5,3174,1,19,1,6583,3,4873,2,0.29,1891,1,0.399
NW10 0LD,Terminated,E01000601,Brent 021B E01000601,1192,1,906,1,0.358,2016,1,0.226,6342,2,6133,2,1193,1,62,1,15087,5,1302,1,0.409,1790,1,0.404
NW10 0LH,Live,E01000627,Brent 014E E01000627,4522,2,6694,3,0.2,8651,3,0.129,8998,3,18162,6,2009,1,99,1,4074,2,6200,2,0.263,8631,3,0.22
NW10 0LL,Live,E01000628,Brent 014F E01000628,6391,2,7808,3,0.183,9574,3,0.121,12343,4,16366,5,5444,2,464,1,5562,2,11134,4,0.185,5856,2,0.272
NW10 0LN,Live,E01000628,Brent 014F E01000628,6391,2,7808,3,0.183,9574,3,0.121,12343,4,16366,5,5444,2,464,1,5562,2,11134,4,0.185,5856,2,0.272
NW10 0LP,Live,E01000628,Brent 014F E01000628,6391,2,7808,3,0.183,9574,3,0.121,12343,4,16366,5,5444,2,464,1,5562,2,11134,4,0.185,5856,2,0.272
NW10 0LR,Live,E01000628,Brent 014F E01000628,6391,2,7808,3,0.183,9574,3,0.121,12343,4,16366,5,5444,2,464,1,5562,2,11134,4,0.185,5856,2,0.272
NW10 0LS,Live,E01000627,Brent 014E E01000627,4522,2,6694,3,0.2,8651,3,0.129,8998,3,18162,6,2009,1,99,1,4074,2,6200,2,0.263,8631,3,0.22
NW10 0LT,Live,E01000627,Brent 014E E01000627,4522,2,6694,3,0.2,8651,3,0.129,8998,3,18162,6,2009,1,99,1,4074,2,6200,2,0.263,8631,3,0.22
NW10 0LU,Live,E01000627,Brent 014E E01000627,4522,2,6694,3,0.2,8651,3,0.129,8998,3,18162,6,2009,1,99,1,4074,2,6200,2,0.263,8631,3,0.22
NW10 0LX,Live,E01000627,Brent 014E E01000627,4522,2,6694,3,0.2,8651,3,0.129,8998,3,18162,6,2009,1,99,1,4074,2,6200,2,0.263,8631,3,0.22
NW10 0LY,Terminated,E01000525,Brent 031C E01000525,6401,2,5743,2,0.216,7448,3,0.14,10696,4,20962,7,3354,2,2869,1,7406,3,5237,2,0.282,4608,2,0.302
NW10 0LZ,Terminated,E01000602,Brent 021C E01000602,4335,2,3903,2,0.253,4577,2,0.176,11274,4,20883,7,5430,2,3,1,14105,5,5509,2,0.276,5382,2,0.282
NW10 0NA,Live,E01000627,Brent 014E E01000627,4522,2,6694,3,0.2,8651,3,0.129,8998,3,18162,6,2009,1,99,1,4074,2,6200,2,0.263,8631,3,0.22
NW10 0NB,Terminated,E01000627,Brent 014E E01000627,4522,2,6694,3,0.2,8651,3,0.129,8998,3,18162,6,2009,1,99,1,4074,2,6200,2,0.263,8631,3,0.22
NW10 0ND,Terminated,E01000627,Brent 014E E01000627,4522,2,6694,3,0.2,8651,3,0.129,8998,3,18162,6,2009,1,99,1,4074,2,6200,2,0.263,8631,3,0.22
NW10 0NE,Live,E01000627,Brent 014E E01000627,4522,2,6694,3,0.2,8651,3,0.129,8998,3,18162,6,2009,1,99,1,4074,2,6200,2,0.263,8631,3,0.22
NW10 0NF,Live,E01000627,Brent 014E E01000627,4522,2,6694,3,0.2,8651,3,0.129,8998,3,18162,6,2009,1,99,1,4074,2,6200,2,0.263,8631,3,0.22
NW10 0NG,Live,E01000627,Brent 014E E01000627,4522,2,6694,3,0.2,8651,3,0.129,8998,3,18162,6,2009,1,99,1,4074,2,6200,2,0.263,8631,3,0.22
NW10 0NH,Terminated,E01000602,Brent 021C E01000602,4335,2,3903,2,0.253,4577,2,0.176,11274,4,20883,7,5430,2,3,1,14105,5,5509,2,0.276,5382,2,0.282
NW10 0NJ,Terminated,E01000602,Brent 021C E01000602,4335,2,3903,2,0.253,4577,2,0.176,11274,4,20883,7,5430,2,3,1,14105,5,5509,2,0.276,5382,2,0.282
NW10 0NL,Terminated,E01000601,Brent 021B E01000601,1192,1,906,1,0.358,2016,1,0.226,6342,2,6133,2,1193,1,62,1,15087,5,1302,1,0.409,1790,1,0.404
NW10 0NP,Live,E01000601,Brent 021B E01000601,1192,1,906,1,0.358,2016,1,0.226,6342,2,6133,2,1193,1,62,1,15087,5,1302,1,0.409,1790,1,0.404
NW10 0NQ,Live,E01000601,Brent 021B E01000601,1192,1,906,1,0.358,2016,1,0.226,6342,2,6133,2,1193,1,62,1,15087,5,1302,1,0.409,1790,1,0.404
NW10 0NR,Live,E01000602,Brent 021C E01000602,4335,2,3903,2,0.253,4577,2,0.176,11274,4,20883,7,5430,2,3,1,14105,5,5509,2,0.276,5382,2,0.282
NW10 0NS,Live,E01000602,Brent 021C E01000602,4335,2,3903,2,0.253,4577,2,0.176,11274,4,20883,7,5430,2,3,1,14105,5,5509,2,0.276,5382,2,0.282
NW10 0NT,Live,E01000602,Brent 021C E01000602,4335,2,3903,2,0.253,4577,2,0.176,11274,4,20883,7,5430,2,3,1,14105,5,5509,2,0.276,5382,2,0.282
NW10 0NU,Live,E01000602,Brent 021C E01000602,4335,2,3903,2,0.253,4577,2,0.176,11274,4,20883,7,5430,2,3,1,14105,5,5509,2,0.276,5382,2,0.282
NW10 0NW,Terminated,E01000601,Brent 021B E01000601,1192,1,906,1,0.358,2016,1,0.226,6342,2,6133,2,1193,1,62,1,15087,5,1302,1,0.409,1790,1,0.404
NW10 0NX,Live,E01000602,Brent 021C E01000602,4335,2,3903,2,0.253,4577,2,0.176,11274,4,20883,7,5430,2,3,1,14105,5,5509,2,0.276,5382,2,0.282
NW10 0NY,Live,E01000602,Brent 021C E01000602,4335,2,3903,2,0.253,4577,2,0.176,11274,4,20883,7,5430,2,3,1,14105,5,5509,2,0.276,5382,2,0.282
NW10 0PA,Live,E01000602,Brent 021C E01000602,4335,2,3903,2,0.253,4577,2,0.176,11274,4,20883,7,5430,2,3,1,14105,5,5509,2,0.276,5382,2,0.282
NW10 0PB,Live,E01000602,Brent 021C E01000602,4335,2,3903,2,0.253,4577,2,0.176,11274,4,20883,7,5430,2,3,1,14105,5,5509,2,0.276,5382,2,0.282
NW10 0PD,Live,E01000604,Brent 021E E01000604,3443,2,2555,1,0.289,4079,2,0.184,10919,4,14436,5,6886,3,1,1,13097,4,4899,2,0.289,1209,1,0.44
NW10 0PE,Live,E01000604,Brent 021E E01000604,3443,2,2555,1,0.289,4079,2,0.184,10919,4,14436,5,6886,3,1,1,13097,4,4899,2,0.289,1209,1,0.44
NW10 0PF,Live,E01000602,Brent 021C E01000602,4335,2,3903,2,0.253,4577,2,0.176,11274,4,20883,7,5430,2,3,1,14105,5,5509,2,0.276,5382,2,0.282
NW10 0PG,Live,E01000602,Brent 021C E01000602,4335,2,3903,2,0.253,4577,2,0.176,11274,4,20883,7,5430,2,3,1,14105,5,5509,2,0.276,5382,2,0.282
NW10 0PH,Live,E01000602,Brent 021C E01000602,4335,2,3903,2,0.253,4577,2,0.176,11274,4,20883,7,5430,2,3,1,14105,5,5509,2,0.276,5382,2,0.282
NW10 0PJ,Live,E01000604,Brent 021E E01000604,3443,2,2555,1,0.289,4079,2,0.184,10919,4,14436,5,6886,3,1,1,13097,4,4899,2,0.289,1209,1,0.44
NW10 0PL,Live,E01000604,Brent 021E E01000604,3443,2,2555,1,0.289,4079,2,0.184,10919,4,14436,5,6886,3,1,1,13097,4,4899,2,0.289,1209,1,0.44
NW10 0PN,Live,E01000604,Brent 021E E01000604,3443,2,2555,1,0.289,4079,2,0.184,10919,4,14436,5,6886,3,1,1,13097,4,4899,2,0.289,1209,1,0.44
NW10 0PP,Live,E01000604,Brent 021E E01000604,3443,2,2555,1,0.289,4079,2,0.184,10919,4,14436,5,6886,3,1,1,13097,4,4899,2,0.289,1209,1,0.44
NW10 0PQ,Live,E01000602,Brent 021C E01000602,4335,2,3903,2,0.253,4577,2,0.176,11274,4,20883,7,5430,2,3,1,14105,5,5509,2,0.276,5382,2,0.282
NW10 0PR,Live,E01000604,Brent 021E E01000604,3443,2,2555,1,0.289,4079,2,0.184,10919,4,14436,5,6886,3,1,1,13097,4,4899,2,0.289,1209,1,0.44
NW10 0PS,Live,E01000604,Brent 021E E01000604,3443,2,2555,1,0.289,4079,2,0.184,10919,4,14436,5,6886,3,1,1,13097,4,4899,2,0.289,1209,1,0.44
NW10 0PT,Live,E01000596,Brent 021A E01000596,2747,1,3083,1,0.274,3934,2,0.186,6889,3,15057,5,3174,1,19,1,6583,3,4873,2,0.29,1891,1,0.399
NW10 0PU,Live,E01000604,Brent 021E E01000604,3443,2,2555,1,0.289,4079,2,0.184,10919,4,14436,5,6886,3,1,1,13097,4,4899,2,0.289,1209,1,0.44
NW10 0PW,Live,E01000604,Brent 021E E01000604,3443,2,2555,1,0.289,4079,2,0.184,10919,4,14436,5,6886,3,1,1,13097,4,4899,2,0.289,1209,1,0.44
NW10 0PX,Live,E01000596,Brent 021A E01000596,2747,1,3083,1,0.274,3934,2,0.186,6889,3,15057,5,3174,1,19,1,6583,3,4873,2,0.29,1891,1,0.399
NW10 0PY,Live,E01000596,Brent 021A E01000596,2747,1,3083,1,0.274,3934,2,0.186,6889,3,15057,5,3174,1,19,1,6583,3,4873,2,0.29,1891,1,0.399
NW10 0PZ,Live,E01000604,Brent 021E E01000604,3443,2,2555,1,0.289,4079,2,0.184,10919,4,14436,5,6886,3,1,1,13097,4,4899,2,0.289,1209,1,0.44
NW10 0QA,Live,E01000604,Brent 021E E01000604,3443,2,2555,1,0.289,4079,2,0.184,10919,4,14436,5,6886,3,1,1,13097,4,4899,2,0.289,1209,1,0.44
NW10 0QB,Live,E01000604,Brent 021E E01000604,3443,2,2555,1,0.289,4079,2,0.184,10919,4,14436,5,6886,3,1,1,13097,4,4899,2,0.289,1209,1,0.44
NW10 0QD,Terminated,E01000604,Brent 021E E01000604,3443,2,2555,1,0.289,4079,2,0.184,10919,4,14436,5,6886,3,1,1,13097,4,4899,2,0.289,1209,1,0.44
NW10 0QF,Terminated,E01000596,Brent 021A E01000596,2747,1,3083,1,0.274,3934,2,0.186,6889,3,15057,5,3174,1,19,1,6583,3,4873,2,0.29,1891,1,0.399
NW10 0QG,Live,E01000596,Brent 021A E01000596,2747,1,3083,1,0.274,3934,2,0.186,6889,3,15057,5,3174,1,19,1,6583,3,4873,2,0.29,1891,1,0.399
NW10 0QH,Live,E01000596,Brent 021A E01000596,2747,1,3083,1,0.274,3934,2,0.186,6889,3,15057,5,3174,1,19,1,6583,3,4873,2,0.29,1891,1,0.399
NW10 0QJ,Live,E01000596,Brent 021A E01000596,2747,1,3083,1,0.274,3934,2,0.186,6889,3,15057,5,3174,1,19,1,6583,3,4873,2,0.29,1891,1,0.399
NW10 0QL,Live,E01000596,Brent 021A E01000596,2747,1,3083,1,0.274,3934,2,0.186,6889,3,15057,5,3174,1,19,1,6583,3,4873,2,0.29,1891,1,0.399
NW10 0QN,Live,E01000596,Brent 021A E01000596,2747,1,3083,1,0.274,3934,2,0.186,6889,3,15057,5,3174,1,19,1,6583,3,4873,2,0.29,1891,1,0.399
NW10 0QP,Live,E01000596,Brent 021A E01000596,2747,1,3083,1,0.274,3934,2,0.186,6889,3,15057,5,3174,1,19,1,6583,3,4873,2,0.29,1891,1,0.399
NW10 0QR,Live,E01000596,Brent 021A E01000596,2747,1,3083,1,0.274,3934,2,0.186,6889,3,15057,5,3174,1,19,1,6583,3,4873,2,0.29,1891,1,0.399
NW10 0QS,Live,E01000604,Brent 021E E01000604,3443,2,2555,1,0.289,4079,2,0.184,10919,4,14436,5,6886,3,1,1,13097,4,4899,2,0.289,1209,1,0.44
NW10 0QT,Live,E01000605,Brent 021F E01000605,2954,1,3120,1,0.273,3410,2,0.195,8261,3,15560,5,3617,2,48,1,8753,3,6658,3,0.255,1847,1,0.401
NW10 0QU,Live,E01000605,Brent 021F E01000605,2954,1,3120,1,0.273,3410,2,0.195,8261,3,15560,5,3617,2,48,1,8753,3,6658,3,0.255,1847,1,0.401
NW10 0QX,Live,E01000605,Brent 021F E01000605,2954,1,3120,1,0.273,3410,2,0.195,8261,3,15560,5,3617,2,48,1,8753,3,6658,3,0.255,1847,1,0.401
NW10 0QY,Live,E01000605,Brent 021F E01000605,2954,1,3120,1,0.273,3410,2,0.195,8261,3,15560,5,3617,2,48,1,8753,3,6658,3,0.255,1847,1,0.401
NW10 0RA,Live,E01000605,Brent 021F E01000605,2954,1,3120,1,0.273,3410,2,0.195,8261,3,15560,5,3617,2,48,1,8753,3,6658,3,0.255,1847,1,0.401
NW10 0RB,Live,E01000605,Brent 021F E01000605,2954,1,3120,1,0.273,3410,2,0.195,8261,3,15560,5,3617,2,48,1,8753,3,6658,3,0.255,1847,1,0.401
NW10 0RD,Live,E01000605,Brent 021F E01000605,2954,1,3120,1,0.273,3410,2,0.195,8261,3,15560,5,3617,2,48,1,8753,3,6658,3,0.255,1847,1,0.401
NW10 0RE,Live,E01000605,Brent 021F E01000605,2954,1,3120,1,0.273,3410,2,0.195,8261,3,15560,5,3617,2,48,1,8753,3,6658,3,0.255,1847,1,0.401
NW10 0RG,Live,E01033456,Brent 027F E01033456,1738,1,1290,1,0.336,1071,1,0.26,10430,4,9328,3,5086,2,423,1,9713,3,4875,2,0.289,457,1,0.531
NW10 0RH,Live,E01000605,Brent 021F E01000605,2954,1,3120,1,0.273,3410,2,0.195,8261,3,15560,5,3617,2,48,1,8753,3,6658,3,0.255,1847,1,0.401
NW10 0RJ,Live,E01033456,Brent 027F E01033456,1738,1,1290,1,0.336,1071,1,0.26,10430,4,9328,3,5086,2,423,1,9713,3,4875,2,0.289,457,1,0.531
NW10 0RL,Live,E01000620,Brent 020B E01000620,13624,5,13900,5,0.118,17564,6,0.075,14440,5,29618,10,18249,6,1264,1,7992,3,14669,5,0.143,12962,4,0.162
NW10 0RN,Terminated,E01000600,Brent 027E E01000600,5250,2,8680,3,0.171,7205,3,0.143,10201,4,10999,4,7733,3,41,1,5910,2,13814,5,0.153,6060,2,0.267
NW10 0RP,Live,E01000620,Brent 020B E01000620,13624,5,13900,5,0.118,17564,6,0.075,14440,5,29618,10,18249,6,1264,1,7992,3,14669,5,0.143,12962,4,0.162
NW10 0RT,Terminated,E01033456,Brent 027F E01033456,1738,1,1290,1,0.336,1071,1,0.26,10430,4,9328,3,5086,2,423,1,9713,3,4875,2,0.289,457,1,0.531
NW10 0RU,Live,E01000605,Brent 021F E01000605,2954,1,3120,1,0.273,3410,2,0.195,8261,3,15560,5,3617,2,48,1,8753,3,6658,3,0.255,1847,1,0.401
NW10 0RW,Live,E01000620,Brent 020B E01000620,13624,5,13900,5,0.118,17564,6,0.075,14440,5,29618,10,18249,6,1264,1,7992,3,14669,5,0.143,12962,4,0.162
NW10 0RX,Live,E01000605,Brent 021F E01000605,2954,1,3120,1,0.273,3410,2,0.195,8261,3,15560,5,3617,2,48,1,8753,3,6658,3,0.255,1847,1,0.401
NW10 0RY,Live,E01000605,Brent 021F E01000605,2954,1,3120,1,0.273,3410,2,0.195,8261,3,15560,5,3617,2,48,1,8753,3,6658,3,0.255,1847,1,0.401
NW10 0RZ,Terminated,E01000605,Brent 021F E01000605,2954,1,3120,1,0.273,3410,2,0.195,8261,3,15560,5,3617,2,48,1,8753,3,6658,3,0.255,1847,1,0.401
NW10 0SA,Live,E01000605,Brent 021F E01000605,2954,1,3120,1,0.273,3410,2,0.195,8261,3,15560,5,3617,2,48,1,8753,3,6658,3,0.255,1847,1,0.401
NW10 0SB,Live,E01000605,Brent 021F E01000605,2954,1,3120,1,0.273,3410,2,0.195,8261,3,15560,5,3617,2,48,1,8753,3,6658,3,0.255,1847,1,0.401
NW10 0SD,Live,E01000605,Brent 021F E01000605,2954,1,3120,1,0.273,3410,2,0.195,8261,3,15560,5,3617,2,48,1,8753,3,6658,3,0.255,1847,1,0.401
NW10 0SE,Live,E01000605,Brent 021F E01000605,2954,1,3120,1,0.273,3410,2,0.195,8261,3,15560,5,3617,2,48,1,8753,3,6658,3,0.255,1847,1,0.401
NW10 0SG,Live,E01000604,Brent 021E E01000604,3443,2,2555,1,0.289,4079,2,0.184,10919,4,14436,5,6886,3,1,1,13097,4,4899,2,0.289,1209,1,0.44
NW10 0SH,Live,E01000604,Brent 021E E01000604,3443,2,2555,1,0.289,4079,2,0.184,10919,4,14436,5,6886,3,1,1,13097,4,4899,2,0.289,1209,1,0.44
NW10 0SJ,Live,E01000596,Brent 021A E01000596,2747,1,3083,1,0.274,3934,2,0.186,6889,3,15057,5,3174,1,19,1,6583,3,4873,2,0.29,1891,1,0.399
NW10 0SL,Live,E01000596,Brent 021A E01000596,2747,1,3083,1,0.274,3934,2,0.186,6889,3,15057,5,3174,1,19,1,6583,3,4873,2,0.29,1891,1,0.399
NW10 0SN,Live,E01000596,Brent 021A E01000596,2747,1,3083,1,0.274,3934,2,0.186,6889,3,15057,5,3174,1,19,1,6583,3,4873,2,0.29,1891,1,0.399
NW10 0SP,Live,E01000596,Brent 021A E01000596,2747,1,3083,1,0.274,3934,2,0.186,6889,3,15057,5,3174,1,19,1,6583,3,4873,2,0.29,1891,1,0.399
NW10 0SR,Live,E01000605,Brent 021F E01000605,2954,1,3120,1,0.273,3410,2,0.195,8261,3,15560,5,3617,2,48,1,8753,3,6658,3,0.255,1847,1,0.401
NW10 0SS,Live,E01000605,Brent 021F E01000605,2954,1,3120,1,0.273,3410,2,0.195,8261,3,15560,5,3617,2,48,1,8753,3,6658,3,0.255,1847,1,0.401
NW10 0ST,Live,E01000605,Brent 021F E01000605,2954,1,3120,1,0.273,3410,2,0.195,8261,3,15560,5,3617,2,48,1,8753,3,6658,3,0.255,1847,1,0.401
NW10 0SU,Live,E01000605,Brent 021F E01000605,2954,1,3120,1,0.273,3410,2,0.195,8261,3,15560,5,3617,2,48,1,8753,3,6658,3,0.255,1847,1,0.401
NW10 0SW,Terminated,E01000525,Brent 031C E01000525,6401,2,5743,2,0.216,7448,3,0.14,10696,4,20962,7,3354,2,2869,1,7406,3,5237,2,0.282,4608,2,0.302
NW10 0SX,Live,E01033456,Brent 027F E01033456,1738,1,1290,1,0.336,1071,1,0.26,10430,4,9328,3,5086,2,423,1,9713,3,4875,2,0.289,457,1,0.531
NW10 0SY,Live,E01033456,Brent 027F E01033456,1738,1,1290,1,0.336,1071,1,0.26,10430,4,9328,3,5086,2,423,1,9713,3,4875,2,0.289,457,1,0.531
NW10 0SZ,Terminated,E01000525,Brent 031C E01000525,6401,2,5743,2,0.216,7448,3,0.14,10696,4,20962,7,3354,2,2869,1,7406,3,5237,2,0.282,4608,2,0.302
NW10 0TA,Live,E01033456,Brent 027F E01033456,1738,1,1290,1,0.336,1071,1,0.26,10430,4,9328,3,5086,2,423,1,9713,3,4875,2,0.289,457,1,0.531
NW10 0TB,Live,E01000605,Brent 021F E01000605,2954,1,3120,1,0.273,3410,2,0.195,8261,3,15560,5,3617,2,48,1,8753,3,6658,3,0.255,1847,1,0.401
